n:conj:n	yx	X=friend	Y=companion	phrases=friend and companion 
n:prep:IN->along->IN:pcomp:IN->with->IN:pobj:n	yx	X=television	Y=cable	phrases=television and radio companies , along with cable 
n:prep:IN->in->IN:pobj:n	yx	X=experience	Y=world	phrases=experiences in the Arab world 
n:conj:n	yx	X=warship	Y=frigate	phrases=warships as well as two frigates 
n:dobj:v<-treat->v:prep:IN->like->IN:pobj:n	yx	X=worker	Y=slave	phrases=workers like slaves 
n:prep:IN->of->IN:pobj:n	yx	X=center	Y=capital	phrases=center of the capital 
n:nsubj:n	yx	X=question	Y=problem	phrases=question of bringing this under control is a big problem 
n:infmod:v->replace->v:dobj:n->mechanism->n:nn:n	yx	X=campaign	Y=War	phrases=campaign to replace a Cold War 
n:nsubj:v<-herald->v:dobj:n	yx	X=conclusion	Y=victory	phrases=conclusion of the Uruguay Round does not herald a definite victory 
n:prep:IN->of->IN:pobj:n	yx	X=group	Y=people	phrases=group of people 
n:nn:n	yx	X=company	Y=Ltd.	phrases=company Kumagai Gumi Co. . Ltd. 
n:nn:n<-environment->n:prep:IN->in->IN:pobj:n	yx	X=business	Y=industry	phrases=business environment in the pharmaceutical industry 
n:prep:IN->in->IN:pobj:n	yx	X=structure	Y=area	phrases=structure of homes in the area 
n:dobj:v<-strike->v:dep:n	yx	X=time	Y=gmt	phrases=time Wednesday -LRB- 0403 GMT 
n:conj:n	yx	X=official	Y=agent	phrases=officials from the cabinet-level Mainland Affairs Council -LRB- MAC -RRB- , travel agents 
n:prep:IN->through->IN:pobj:n	yx	X=business	Y=dealership	phrases=business through Japanese dealerships 
n:prep:IN->of->IN:pcomp:v->give->v:dobj:n	yx	X=way	Y=access	phrases=ways of giving greater foreign access 
n:nsubj:v<-restructure->v:dobj:n->industry->n:nn:n	yx	X=government	Y=state	phrases=government to restructure state 
n:nsubj:v<-send->v:dobj:n	yx	X=company	Y=number	phrases=companies will send similar numbers 
n:prep:IN->of->IN:pobj:n->flight->n:nn:n	yx	X=suspension	Y=relief	phrases=suspension of relief 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:prep:IN->of->IN:pobj:n	yx	X=people	Y=land	phrases=people of this land 
n:conj:n<-newspaper->n:conj:n->logistics->n:nn:n	yx	X=business	Y=transport	phrases=business and transport 
n:dobj:v<-streamline->v:conj:v->separate->v:dobj:n	yx	X=activity	Y=business	phrases=activities and separating our food businesses 
n:nsubj:v<-include->v:dobj:n	yx	X=symptom	Y=fever	phrases=symptoms of necrotizing fasciitis included high fever 
n:nsubj:v<-include->v:dobj:n->fever->n:conj:n	yx	X=symptom	Y=nausea	phrases=symptoms of necrotizing fasciitis included high fever , nausea 
n:nsubj:v<-include->v:dobj:n->fever->n:conj:n	yx	X=symptom	Y=pain	phrases=symptoms of necrotizing fasciitis included high fever , nausea , vomiting and severe localized pain 
n:dep:n	yx	X=child	Y=toddler	phrases=children , one of them a toddler 
n:advmod:RBR->earlier->RBR:npadvmod:n	yx	X=period	Y=year	phrases=period a year 
n:pobj:IN<-for<-IN:prep:n<-surplus->n:dep:n	yx	X=period	Y=year	phrases=period last year 
n:prep:IN->of->IN:pobj:n->flight->n:nn:n	yx	X=suspension	Y=relief	phrases=suspension of its two daily relief 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:rcmod:v->separate->v:dobj:n	yx	X=region	Y=country	phrases=region around the Amur river , which separates the two countries 
n:partmod:v->arrest->v:prep:IN->in->IN:pobj:n	yx	X=people	Y=country	phrases=people arrested in several countries 
n:conj:n	yx	X=leader	Y=chief	phrases=leaders , experts or military chiefs 
n:dep:n	yx	X=child	Y=toddler	phrases=children , one of them a toddler 
n:prep:IN->in->IN:pobj:n	yx	X=time	Y=day	phrases=time in two days 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone call 
n:prep:IN->of->IN:pobj:n	yx	X=site	Y=camp	phrases=sites of former camps 
n:nsubj:JJS<-richest->JJS:prep:IN->in->IN:pobj:n	yx	X=time	Y=life	phrases=time in Vermont was the richest in his life 
n:prep:IN->of->IN:pobj:n	yx	X=building	Y=house	phrases=Building of their new country house 
n:nn:n<-Babangida->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:conj:n	yx	X=organization	Y=establishment	phrases=organization of a sovereign national conference and the establishment 
n:rcmod:v->mean->v:xcomp:n	yx	X=building	Y=restaurant	phrases=building that was meant to be a restaurant 
n:nn:n<-round->n:dep:n	yx	X=area	Y=center	phrases=area round the command center 
n:ccomp:v->draw->v:nsubjpass:n	yx	X=warning	Y=lesson	phrases=warning that lessons 
n:dobj:v<-open->v:prep:IN->for->IN:pobj:n	yx	X=way	Y=signature	phrases=way for the signature 
n:poss:n	yx	X=state	Y=power	phrases=state 's powers 
n:nsubj:v<-present->v:dobj:n	yx	X=government	Y=legislation	phrases=government to present draft legislation 
n:prep:IN->of->IN:pobj:n	yx	X=force	Y=law	phrases=force of law 
n:dobj:v<-have->v:advcl:v->adopt->v:nsubjpass:n	yx	X=force	Y=law	phrases=force of law until the new laws 
n:nsubj:v<-be->v:prep:IN->with->IN:pobj:n	yx	X=force	Y=troops	phrases=forces have been at war with southern troops 
n:nsubj:v<-hold->v:prep:IN->under->IN:pobj:n	yx	X=government	Y=legislation	phrases=government was holding 52 people under the legislation 
n:conj:n	yx	X=party	Y=opposition	phrases=party and the opposition 
n:nn:n	yx	X=television	Y=cable	phrases=television cables 
n:partmod:v->know->v:prep:IN->as->IN:pobj:n	yx	X=pilgrimage	Y=hajj	phrases=pilgrimage , known as the `` hajj 
n:prep:IN->of->IN:pobj:n	yx	X=pilgrimage	Y=Hajj	phrases=pilgrimage of Hajj 
n:nn:n	yx	X=assistant	Y=secretary	phrases=assistant secretary 
n:nn:n	yx	X=assistant	Y=secretary	phrases=assistant secretary 
n:prep:IN->in->IN:pobj:n	yx	X=income	Y=profit	phrases=income in profits 
n:dep:n->newsagent->n:conj:n	yx	X=outlet	Y=store	phrases=outlets , mostly newsagents , tobacconists , and convenience stores 
n:nsubj:v<-rise->v:prep:IN->with->IN:pobj:n	yx	X=value	Y=price	phrases=value of the homes also rose slightly in April , with the median price 
n:conj:n	yx	X=committee	Y=board	phrases=committee of ministers , comprising himself and police ministers of the country 's nine new provinces , and the other an `` interim board 
n:nsubj:v<-say->v:ccomp:v->violate->v:nsubj:n	yx	X=agency	Y=army	phrases=agency , citing Serb military sources , said the mainly Moslem Bosnian army 
n:appos:n->Piotrowski->n:nn:n	yx	X=policeman	Y=Captain	phrases=policemen directly implicated in the murder , Captain 
n:prep:IN->in->IN:pobj:n	yx	X=competition	Y=game	phrases=competition in the women 's game 
n:conj:n	yx	X=injury	Y=damage	phrases=injuries or damage 
n:prep:IN->within->IN:pobj:n	yx	X=time	Y=hour	phrases=time within 24 hours 
n:dobj:v<-proclaim->v:xcomp:v->end->v:dobj:n	yx	X=state	Y=union	phrases=state called the Yemeni Democratic Republic to end a four - year troubled union 
n:conj:n	yx	X=training	Y=exercise	phrases=training and exercises 
n:nsubj:n	yx	X=help	Y=relief	phrases=help would be a `` relief 
n:nsubjpass:v<-intend->v:xcomp:v->reduce->v:dobj:n	yx	X=move	Y=speed	phrases=move , which follows the deaths of Ratzenberger and Ayrton Senna at San Marino , and severe injuries to Austrian Karl Wendlinger at Monaco , is intended to reduce speed 
n:rcmod:v->speak->v:conj:v->condemn->v:dobj:n	yx	X=document	Y=form	phrases=document from the Catholic side which would speak about the Shoah and condemn all forms 
n:nn:n	yx	X=protest	Y=demonstration	phrases=protest demonstrations 
n:dobj:v<-seize<-v:ccomp:v<-add->v:nsubj:n	yx	X=document	Y=source	phrases=documents relating to a series of planned attacks , the source 
n:pobj:IN<-from->IN:prep:TO->to->TO:pobj:n	yx	X=area	Y=territory	phrases=areas to government territory 
n:nn:n	yx	X=assistant	Y=secretary	phrases=assistant secretary 
n:pobj:IN<-from->IN:prep:TO->to->TO:pobj:n	yx	X=area	Y=territory	phrases=areas to government territory 
n:nsubj:v<-represent->v:dobj:n	yx	X=number	Y=majority	phrases=number of LDP and SDP seats represent comfortable majorities 
n:dobj:v<-erect->v:prep:IN->at->IN:pobj:n	yx	X=point	Y=crossing	phrases=points at the crossings 
n:nn:n	yx	X=assistant	Y=secretary	phrases=assistant secretary 
n:nn:n	yx	X=assistant	Y=secretary	phrases=assistant secretary 
n:nn:n	yx	X=force	Y=command	phrases=forces general command 
n:nn:n	yx	X=state	Y=obligation	phrases=state economic obligations 
n:poss:n<-interest->n:conj:n->status->n:nn:n	yx	X=country	Y=superpower	phrases=country 's vital interests and superpower 
n:rcmod:v->risk->v:dobj:n	yx	X=individual	Y=life	phrases=individuals and groups who risked their lives 
n:dobj:v<-use->v:conj:v->have->v:dobj:n	yx	X=power	Y=interest	phrases=power depending on the weight of US interests and `` in Bosnia we have a clear interest 
n:nsubj:v<-criticise->v:dobj:n	yx	X=organization	Y=commission	phrases=organizations severely criticised the commission 
n:pobj:IN<-in<-IN:prep:n<-interest->n:conj:n	yx	X=training	Y=exercise	phrases=training and exercises 
n:prep:IN->as->IN:pobj:n->conflict->n:conj:n	yx	X=area	Y=arena	phrases=areas not dealt with in the PFP such as the conflict in Bosnia-Hercegovina or the nuclear arena 
n:nn:n<-ministry<-n:dep:n<-ITAR-TASS->n:conj:n	yx	X=information	Y=representative	phrases=information ministry -- , the union of Russian journalists , the association of newspaper editors , and editorial representatives 
n:conj:n<-ITAR-TASS->n:conj:n	yx	X=union	Y=association	phrases=union of Russian journalists , the association 
n:dobj:v<-withhold->v:prep:TO->to->TO:pobj:n	yx	X=information	Y=material	phrases=information on exposure of US forces to biological material 
n:nsubjpass:v<-expose->v:prep:IN->during->IN:pobj:n	yx	X=force	Y=service	phrases=forces were exposed to some level of chemical and possibly biological warfare agents during their service 
n:dobj:v<-donate->v:prep:TO->to->TO:pobj:n	yx	X=money	Y=fund	phrases=money to the reconstruction fund 
n:prep:IN->over->IN:pobj:n	yx	X=shirt	Y=t-shirt	phrases=shirt over a white T-shirt 
n:nsubj:v<-intensify->v:xcomp:v->end->v:dobj:n	yx	X=effort	Y=war	phrases=efforts intensified to end the three-week civil war 
n:nsubj:v<-fight->v:dobj:n	yx	X=force	Y=troops	phrases=Forces loyal to Baid , who proclaimed an independent state on Saturday with its capital in the southern port of Aden , have since May 5 been fighting troops 
n:dep:n	yx	X=child	Y=toddler	phrases=children , one of them a toddler 
n:nsubjpass:v<-spark->v:prep:IN->by->IN:pobj:n	yx	X=demand	Y=call	phrases=demand was sparked by Arafat 's call 
n:prep:IN->in->IN:pobj:n->Cup->n:nn:n	yx	X=part	Y=World	phrases=part in the football World 
n:prep:IN->with->IN:pobj:n->expectation->n:poss:n	yx	X=line	Y=side	phrases=line with both sides 
n:prep:v->include->v:pobj:n	yx	X=weapon	Y=gun	phrases=weapons , including 13 machine guns 
n:nn:n	yx	X=show	Y=program	phrases=show court program 
n:dobj:v<-withhold->v:prep:TO->to->TO:pobj:n	yx	X=information	Y=material	phrases=information on exposure of US forces to biological material 
n:conj:n	yx	X=sensation	Y=odor	phrases=sensation in the eyes and on the skin , bitter ammonia-like odors 
n:num:n	yx	X=time	Y=day	phrases=times a day 
n:conj:n	yx	X=integrity	Y=probity	phrases=integrity , probity 
n:nn:n	yx	X=news	Y=coverage	phrases=news and current affairs coverage 
n:nsubj:v<-support<-v:ccomp:v<-say->v:nsubj:n	yx	X=evidence	Y=statement	phrases=evidence of the black hole in the giant elliptical galaxy M87 supports the existence of the collapsed stars which were predicted 80 years ago by Albert Einstein 's theory of relativity , a NASA statement 
n:appos:n<-hole<-n:nsubjpass:v<-consider->v:xcomp:n	yx	X=object	Y=curiosity	phrases=objects so dense that nothing , not even light , can escape their gravitational pull , have been considered mathmatical curiosities 
n:pobj:IN<-in<-IN:prep:v<-say->v:dep:n	yx	X=speech	Y=address	phrases=speech Wednesday -- the last major address 
n:dobj:v<-proclaim->v:xcomp:v->end->v:dobj:n	yx	X=state	Y=union	phrases=state Saturday to end a four-year troubled union 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 160 feet 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:nsubj:v<-snatch->v:prep:IN->from->IN:pobj:n	yx	X=unit	Y=home	phrases=unit snatched Mustafa Dirani from his home 
n:nsubj:v<-follow->v:dobj:n	yx	X=statement	Y=announcement	phrases=statement since arriving in Tunisia at the beginning of last week followed an announcement 
n:nsubjpass:v<-swallow<-v:ccomp:JJ<-concerned->JJ:conj:n	yx	X=earnings	Y=dividend	phrases=earnings from the tunnel will be swallowed by interest payments on about eight billion pounds -LRB- 12 billion dollars -RRB- of debt until at least 1998 and there will be no dividend 
n:conj:n->company->n:nn:n	yx	X=food	Y=drink	phrases=food and drinks 
n:nn:n	yx	X=union	Y=link	phrases=union link 
n:dobj:v<-approve->v:prep:IN->in->IN:pobj:n	yx	X=increase	Y=addition	phrases=increase to 140 million dollars , in addition 
n:nsubj:v<-appropriate->v:dobj:n	yx	X=bill	Y=dollar	phrases=bill appropriates 360 million dollars 
n:nsubjpass:v<-spark->v:prep:IN->by->IN:pobj:n	yx	X=demand	Y=call	phrases=demand was sparked by Arafat 's call 
n:conj:n->ability->n:infmod:v->fulfill->v:dobj:n	yx	X=sincerity	Y=commitment	phrases=sincerity and the ability to fulfill its commitments 
n:conj:n<-witchcraft->n:conj:n	yx	X=sorcery	Y=enchantment	phrases=sorcery , enchantment 
n:nn:n<-Chugh->n:nn:n	yx	X=chief	Y=executive	phrases=chief executive 
n:prep:IN->after->IN:pcomp:v->announce->v:dobj:n	yx	X=statement	Y=result	phrases=statement after announcing the results 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:nsubj:v<-call->v:xcomp:v->reach->v:dobj:n	yx	X=statement	Y=solution	phrases=statement late Wednesday called on all the warring parties in Bosnia to reach a prompt , negotiated solution 
n:prep:IN->from->IN:pobj:n	yx	X=fire	Y=battery	phrases=fire from anti- missile batteries 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 3,000 feet 
n:prep:IN->of->IN:pobj:n	yx	X=publisher	Y=paper	phrases=publisher and editor of the new paper 
n:nn:n<-editor->n:prep:IN->of->IN:pobj:n	yx	X=business	Y=Post	phrases=business editor of the Post 
n:appos:n->basket->n:poss:n	yx	X=region	Y=country	phrases=region , the country 
n:nn:n	yx	X=government	Y=bureaucracy	phrases=government bureaucracy 
n:dep:v<-celebrate->v:dobj:n	yx	X=day	Y=anniversary	phrases=days after the ABB celebrated its 10th anniversary 
n:dep:v<-celebrate->v:dobj:n	yx	X=day	Y=anniversary	phrases=days after the ABB celebrated its 10th anniversary 
n:conj:n	yx	X=leader	Y=chief	phrases=leaders and Khmer Rouge chief 
n:nn:n<-Jianmin->n:nn:n	yx	X=Chinese	Y=Wu	phrases=Chinese Foreign Ministry spokesman Wu 
n:partmod:v->associate->v:prep:IN->with->IN:pobj:n	yx	X=change	Y=shift	phrases=changes associated with the industry 's shift 
n:conj:n	yx	X=official	Y=officer	phrases=officials , police and ambulance officers 
n:dobj:v<-face->v:prep:IN->in->IN:pobj:n	yx	X=environment	Y=area	phrases=environment in almost every area 
n:conj:n	yx	X=information	Y=word	phrases=information monitored here or words 
n:nn:n	yx	X=production	Y=capacity	phrases=production capacity 
n:prep:IN->of->IN:pobj:n->rise->n:poss:n	yx	X=victim	Y=mark	phrases=victims of the mark 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=council	phrases=meeting of the executive council 
n:conj:n	yx	X=conflict	Y=quarrel	phrases=conflicts '' and `` old quarrels 
n:prep:IN->as->IN:pobj:n->recognition->n:conj:n	yx	X=agreement	Y=accord	phrases=agreements , such as recognition of the Oder-Neisse frontier between Germany and Poland , and new accords 
n:nsubj:v<-be->v:xcomp:v->reconcile->v:dobj:n	yx	X=aim	Y=idea	phrases=Aim of the pact was to reconcile the idea 
n:pobj:IN<-over->IN:advmod:RBR->earlier->RBR:npadvmod:n	yx	X=period	Y=year	phrases=period a year 
n:conj:n->measure->n:nn:n	yx	X=area	Y=safety	phrases=areas , gravel traps and other safety 
n:prep:IN->in->IN:pobj:n->Repsol->n:conj:n	yx	X=area	Y=corner	phrases=areas , gravel traps and other safety measures , mainly in the fast Repsol and Nissan corners 
n:prep:IN->of->IN:pobj:n	yx	X=consequence	Y=change	phrases=consequences of the rule changes 
n:nsubj:v<-hold->v:dobj:n	yx	X=head	Y=title	phrases=head of the office will hold the title 
n:prep:IN->of->IN:pobj:n	yx	X=group	Y=people	phrases=group of six people 
n:prep:v->include->v:pobj:n	yx	X=woman	Y=wife	phrases=women , including his first wife 
n:nn:n<-member->n:conj:n->leader->n:nn:n	yx	X=party	Y=opposition	phrases=party member and opposition 
n:dep:n<-Sharif->n:conj:n->Beg->n:nn:n	yx	X=leader	Y=chief	phrases=leader , former army chief 
n:dep:n<-Sharif->n:conj:n	yx	X=leader	Y=politician	phrases=leader , former army chief general Mirza Aslam Beg , two former provincial chief ministers and other politicians 
n:nn:n<-Beg->n:nn:n	yx	X=chief	Y=general	phrases=chief general 
n:nsubj:n	yx	X=response	Y=answer	phrases=response last week was a detailed , 21-page answer 
n:nsubjpass:v<-bill->v:prep:IN->as->IN:pobj:n	yx	X=meeting	Y=session	phrases=meeting between Reynolds and Major Thursday was billed as an `` informal '' sessions 
n:dobj:v<-step->v:prep:IN->against->IN:pobj:n	yx	X=work	Y=service	phrases=work against foreign security services 
n:poss:n<-plant->n:nn:n	yx	X=country	Y=power	phrases=country 's only nuclear power 
n:conj:n	yx	X=official	Y=diplomat	phrases=officials and diplomats 
n:infmod:v->end->v:prep:IN->despite->IN:pobj:n	yx	X=failure	Y=loss	phrases=failure to end anarchy in Somalia despite heavy losses 
n:dep:v<-stage->v:xcomp:v->celebrate->v:dobj:n	yx	X=day	Y=anniversary	phrases=days after masked ABB partisans staged a protest in Manila 's financial district to celebrate the 10th anniversary 
n:appos:n	yx	X=body	Y=Organization	phrases=body , the World Trade Organization 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=council	phrases=meeting of the bank 's policy-making central council 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=council	phrases=meeting of the central council 
n:nsubj:v<-hold->v:dobj:n->Chief->n:dep:n	yx	X=head	Y=title	phrases=head of the office will hold the title 
n:prep:IN->from->IN:pobj:n	yx	X=action	Y=conflict	phrases=action -LRB- MIA -RRB- from the conflict 
n:prep:IN->behind->IN:pobj:n	yx	X=force	Y=pressure	phrases=force behind pressure 
n:prep:IN->as->IN:pobj:n->recognition->n:conj:n	yx	X=agreement	Y=accord	phrases=agreements , such as recognition of the Oder-Neisse frontier between Germany and Poland , and new accords 
n:nsubj:v<-take->v:prep:IN->within->IN:pobj:n	yx	X=discussion	Y=conference	phrases=discussion should take place within the 52-country Conference 
n:nsubj:n	yx	X=abuse	Y=habit	phrases=abuse has become a solitary habit 
n:prep:IN->of->IN:pobj:n	yx	X=state	Y=Union	phrases=states of the former Soviet Union 
n:partmod:v->fire->v:prep:IN->by->IN:pobj:n	yx	X=conflict	Y=friction	phrases=conflicts fired by ethnic frictions 
n:prep:IN->of->IN:pobj:n	yx	X=selection	Y=quote	phrases=selection of quotes 
n:conj:n	yx	X=grocery	Y=supermarket	phrases=groceries and supermarkets 
n:nn:n	yx	X=profit	Y=margin	phrases=profit margin 
n:conj:n	yx	X=sort	Y=brand	phrases=sorts of cheese , various brands 
n:nn:n	yx	X=record	Y=book	phrases=record books 
n:conj:n	yx	X=force	Y=troops	phrases=forces and troops 
